Date, Time ,Gear Id,Boat Name,Trip Start ,Trip end,Mesh Size (mm),Mesh Type,Fishing Zone,Haul time (min),Depth (fa),Vessel length (ft),Motorised,Engine (hp),ID, Genus , Species ,Total Length, Std l ,length at gill,Body depth,Weight (g),Category,Total Catch (kg),Total catch (g)
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Siganus,canalicutus,7.8,6,,,8,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Penaeidae,,,5.5,,,,,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Bothidae,,,9.5,8,,,13,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Bothidae,,,9.5,8.5,,,14,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Congridae,,,24,,,,,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19,15.5,,,65,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19,16.5,,,69,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21,17,,,82,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19.4,15.8,,,72,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19.5,15.5,,,70,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19.6,15.7,,,71,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,20.4,16.5,,,83,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,20.5,16.2,,,78,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21.4,17,,,85,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21,17.5,,,95,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19.4,15.9,,,61,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21.3,17.3,,,91,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19.8,15.2,,,64,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21.7,17.5,,,16,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,20,16.3,,,75,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21.3,16.3,,,83,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,19,15.7,,,62,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,20.4,10.5,,,71,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Rastrelliger,kanagurta,21,17,,,83,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Selar,crumenophthalamus,16.4,13.3,,,43,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,19.2,16.1,,,41,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,18,15.1,,,31,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,19.3,16.5,,,48,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,jello,16.3,13.5,,,21,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Megalapsis,cordyla,16,13.3,,,37,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Saurida,tumbil,18.5,15.4,,,45,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Trachinocephalus,myops,16,13.4,,,34,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,18.6,16,,,52,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,17,14.3,,,36,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,18.5,15.5,,,31,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,15.3,12.6,,,25,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,17,14.3,,,36,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,18.5,15.5,,,31,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,15.3,12.6,,,25,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Hemiramphidae,,,27.9,24.6,,,55,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Decapterus,russelli,11.6,9.2,,,13,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Decapterus,russelli,11.5,9.5,,,13,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Decapterus,russelli,12,10,,,14,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sardinella,longiceps,17.5,14.5,,,38,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Decapterus,russelli,11,9.3,,,11,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,6.8,6.5,,,,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,4.3,9,,,34,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,9.3,4,,,37,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,3.5,8.5,,,30,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,4.5,10.5,,,56,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,barracuda,16,13.5,,,23,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Sphyraena,obtusata,20.3,16.5,,,117,High Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Selar,crumenophthalamus,18.7,15.5,,,38,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Decapterus,russelli,14.5,12.3,,,24,Low Value Catch,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Bothidae,,,21.5,17,,,106,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Lagocephalus,inermis,9,7.5,,,10,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Lagocephalus,inermis,8.9,7,,,10,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Ophichthidae,,,,,,,,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Pseudorhombus,triocellatus,11,9,,,20,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,jelly fish,,,,,,,66,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Platycephalidae,,,15.5,13,,,16,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,Sepidae,,,9.5,6,,,29,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,6.5,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,6.9,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,7,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,6.7,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,7.1,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,7.1,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,7.1,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Plotosus,lineatus,7.1,,,,2.4,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,6.7,5.5,,,,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,10.5,8.9,,,10,Discard,400,
08-03-2018,,RP10,,03:00:00,06:30:00,18,,,210,,,,,,Stolephorus,,,,,,,Discard,400,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,18.4,15,,,74,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,19.1,15.6,,,79,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,18.7,15.3,,,78,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,18.6,15.2,,,76,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,18.5,15.6,,,77,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,26.3,20,,,109,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Uroteuthis,duvauceli,42.3,23.2,,,193,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Uroteuthis,duvauceli,42.3,23.2,,,193,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Uroteuthis,duvauceli,18.3,29.4,,,117,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,11.1,10.1,,,10,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,13.1,10.7,,,17,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,11.5,9,,,14,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,19.2,15.7,,,64,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,jello,27.1,23.2,,,99,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sardinella,longiceps,16.5,15.1,,,30,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,obtusata,23.5,19,,,49,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,19,15,,,62,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,19.5,15.8,,,67,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,17.6,14.5,,,51,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,18.7,15.7,,,60,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,11.6,9.5,,,12,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,11.6,9.5,,,12,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,obtusata,14.6,11.5,,,13,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,barracuda,11.4,12.5,,,17,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,barracuda,14.6,12.5,,,13,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,11.5,9.7,,,11,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,9.3,8,,,6,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Siganus,canalicutus,5.5,4.7,,,,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Portunus,sanguinolentus,9.3,,,,39,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lagocephalus,bindus,6.5,5.5,,,4,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Archamia,bleekeri,6.4,5.4,,,,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lagocephalus,inermis,10.2,8.6,,,16,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lagocephalus,inermis,9.2,7.2,,,17,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lagocephalus,inermis,8.3,7.5,,,12,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Trachinocephalus,myops,13,11.5,,,15,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Terapon ,theraps,6.5,5.5,,,1,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,Chetodontidae,,,9.5,7.2,,,14,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,Solidae,,,14.5,,,,24,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Plotosus,lineatus,7.3,,,,,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Portunus,sanguinolentus,6.4,,,,13,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lutjanus,lutjanus,7.5,6,,,3,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,14,11.7,,,20,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,barracuda,21.5,17.2,,,51,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,crab,,,8.9,,,,16,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Uroteuthis,duvauceli,31,12.5,,,81,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Uroteuthis,duvauceli,25.6,12.5,,,55,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Rastrelliger,kanagurta,13.5,11.3,,,18,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,barracuda,13.5,11.4,,,14,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,Bothidae,,,6.5,5.7,,,3,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,11,9.5,,,9,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Leiognathus,equulus,6.5,5.5,,,,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Saurida,tumbil,21.3,20,,,94,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,jello,23,19,,,63,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Selar,crumenophthalamus,19.8,16,,,70,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Selar,crumenophthalamus,20.4,16,,,81,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,Ramphidae,,,37.5,34,,,49,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,Hemiramphidae,,,24,20,,,56,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,barracuda,23,19,,,57,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sphyraena,obtusata,20,17.4,,,46,High Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Decapterus,russelli,15.5,13,,,,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Gazza,achlamys,9.5,7.5,,,11,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Terapon ,theraps,6.5,5.5,,,,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Lagocephalus,inermis,10,8.4,,,60,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Pseudorhombus,triocellatus,11.2,9,,,22,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sardinella,gibbosa,8.3,7,,,3,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Portunus,sanguinolentus,5,,,,7,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Portunus,sanguinolentus,6,,,,13,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Portunus,sanguinolentus,7.6,,,,21,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Pseudorhombus,triocellatus,11.1,9.5,,,20,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Terapon ,puta,8,7.5,,,3,Discard,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Sardinella,gibbosa,9.5,7.3,,,3,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,,Thryssa,mystax,8.4,7.2,,,3,Low Value Catch,420,
10-03-2018,,RP11,,02:00:00,07:00:00,16,,,300,,,,,crab,,,,,,,,Discard,420,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Terapon ,puta,7.5,5.8,,,3,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Leiognathus,splendens,6.5,5,,,3,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Gazza,achlamys,6.5,5,,,,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Archamia,bleekeri,5.7,4.5,,,,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,mystax,8.8,7.3,,,4,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,mystax,16.7,14.2,,,30,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Rastrelliger,kanagurta,14,12,,,23,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Saurida,tumbil,17.5,15,,,29,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Priacanthus ,hamrur,14.1,12,,,23,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Sphyraena,obtusata,19.4,16.5,,,39,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,Sciaenidae,,,11.2,9,,,12,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Atherinomorous ,lacunosus,13.8,11.5,,,14,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,mystax,15,12.9,,,25,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,mystax,16.5,14,,,34,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,mystax,15.9,12.5,,,21,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Atherinomorous ,lacunosus,13.5,12.5,,,17,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Portunus,sanguinolentus,7.7,,,,24,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,Penaeidae,,,10.5,,,,11,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Scombromorous,,20.7,17,,,53,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Rastrelliger,kanagurta,14.5,12.3,,,24,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Rastrelliger,kanagurta,23.8,19,,,137,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Sphyraena,jello,18,16,,,42,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Rastrelliger,kanagurta,15,12,,,33,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Lactarius,lactarius,20.3,16.5,,,55,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Uroteuthis,duvauceli,23.3,16.5,,,55,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Uroteuthis,duvauceli,17,11,,,46,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Fistularia,petimba,37.5,28,,,15,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,Sepidae,,,10,6.5,,,35,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Sphyraena,barracuda,12.2,10.5,,,7,High Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,setirostris,10.5,9,,,7,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Pseudorhombus,triocellatus,11,9,,,18,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Stolephorus,,7.5,6.5,,,3,Low Value Catch,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Leiognathus,splendens,6,5,,,2.8,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Leiognathus,splendens,6,5,,,2.8,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Leiognathus,splendens,5.9,5,,,2.8,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Leiognathus,splendens,6,5,,,2.8,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Gazza,achlamys,7,6,,,4,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Gazza,achlamys,6,5,,,4,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Thryssa,,10.5,9,,,,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Archamia,bleekeri,6,4.9,,,3,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Terapon ,jarbua,7,6,,,5,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,Sciaenidae,,,6,5.4,,,,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Portunus,sanguinolentus,5,,,,7,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Portunus,sanguinolentus,7,,,,19,Discard,70,
14-03-2018,,RP12,,03:00:00,06:00:00,15,,,180,,,,,,Portunus,sanguinolentus,3,,,,,Discard,70,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Synaptura,commersonnii,27,,,,40,Discard,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Rastrelliger,kanagurta,21,16.5,,,76,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Epinephelus,diacanthus,33.5,26,,,475,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Rastrelliger,kanagurta,21.7,17.5,,,,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Rastrelliger,kanagurta,18,21.5,,,88,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Selar,crumenophthalamus,18,15,,,46,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Rastrelliger,kanagurta,20,16.5,,,79,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Sphyraena,jello,12,15.5,,,79,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Selar,crumenophthalamus,20.3,16.5,,,85,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Sphyraena,jello,17,14.9,,,25,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Sphyraena,jello,20,17,,,42,High Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Arius,,42.5,18,,,110,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Portunus,sanguinolentus,10.5,,,,70,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Portunus,sanguinolentus,11,,,,73,Low Value Catch,140,
23-03-2018,,RP13,,19:00:00,05:30:00,25,,,630,,,,,,Rastrelliger,kanagurta,21.5,17.4,,,93,High Value Catch,140,
